grid,lat,lon
KO62,52.0,32.0
KO63,53.0,32.0
KO64,54.0,32.0
KO65,55.0,32.0
KO66,56.0,32.0
KO67,57.0,32.0
KO68,58.0,32.0
KO69,59.0,32.0
KO70,50.0,34.0
KO71,51.0,34.0
KO72,52.0,34.0
KO73,53.0,34.0
KO74,54.0,34.0
KO75,55.0,34.0
KO76,56.0,34.0
KO77,57.0,34.0
KO78,58.0,34.0
KO79,59.0,34.0
KO80,50.0,36.0
KO81,51.0,36.0
KO82,52.0,36.0
KO83,53.0,36.0
KO84,54.0,36.0
KO85,55.0,36.0
KO86,56.0,36.0
KO87,57.0,36.0
KO88,58.0,36.0
KO89,59.0,36.0
KO90,50.0,38.0
KO91,51.0,38.0
KO92,52.0,38.0
KO93,53.0,38.0
KO94,54.0,38.0
KO95,55.0,38.0
KO96,56.0,38.0
KO97,57.0,38.0
KO98,58.0,38.0
KO99,59.0,38.0
KP00,60.0,20.0
KP01,61.0,20.0
KP02,62.0,20.0
KP03,63.0,20.0
KP04,64.0,20.0
KP05,65.0,20.0
KP06,66.0,20.0
KP07,67.0,20.0
KP08,68.0,20.0
KP09,69.0,20.0
KP10,60.0,22.0
KP11,61.0,22.0
KP12,62.0,22.0
KP13,63.0,22.0
KP14,64.0,22.0
KP15,65.0,22.0
KP16,66.0,22.0
KP17,67.0,22.0
KP18,68.0,22.0
KP19,69.0,22.0
KP20,60.0,24.0
KP21,61.0,24.0
KP22,62.0,24.0
KP23,63.0,24.0
KP24,64.0,24.0
KP25,65.0,24.0
KP26,66.0,24.0
KP27,67.0,24.0
KP28,68.0,24.0
KP29,69.0,24.0
KP30,60.0,26.0
KP31,61.0,26.0
KP32,62.0,26.0
KP33,63.0,26.0
KP34,64.0,26.0
KP35,65.0,26.0
KP36,66.0,26.0
KP37,67.0,26.0
KP38,68.0,26.0
KP39,69.0,26.0
KP40,60.0,28.0
KP41,61.0,28.0
KP42,62.0,28.0
KP43,63.0,28.0
KP44,64.0,28.0
KP45,65.0,28.0
KP46,66.0,28.0
KP47,67.0,28.0
KP48,68.0,28.0
KP49,69.0,28.0
KP50,60.0,30.0
KP51,61.0,30.0
KP52,62.0,30.0
KP53,63.0,30.0
KP54,64.0,30.0
KP55,65.0,30.0
KP56,66.0,30.0
KP57,67.0,30.0
KP58,68.0,30.0
KP59,69.0,30.0
KP60,60.0,32.0
KP61,61.0,32.0
KP62,62.0,32.0
KP63,63.0,32.0
KP64,64.0,32.0
KP65,65.0,32.0
KP66,66.0,32.0
KP67,67.0,32.0
KP68,68.0,32.0
KP69,69.0,32.0
KP70,60.0,34.0
KP71,61.0,34.0
KP72,62.0,34.0
KP73,63.0,34.0
KP74,64.0,34.0
KP75,65.0,34.0
KP76,66.0,34.0
KP77,67.0,34.0
KP78,68.0,34.0
KP79,69.0,34.0
KP80,60.0,36.0
KP81,61.0,36.0
KP82,62.0,36.0
KP83,63.0,36.0
KP84,64.0,36.0
KP85,65.0,36.0
KP86,66.0,36.0
KP87,67.0,36.0
KP88,68.0,36.0
KP89,69.0,36.0
KP90,60.0,38.0
KP91,61.0,38.0
KP92,62.0,38.0
KP93,63.0,38.0
KP94,64.0,38.0
KP95,65.0,38.0
KP96,66.0,38.0
KP97,67.0,38.0
KP98,68.0,38.0
KP99,69.0,38.0
KQ00,70.0,20.0
KQ01,71.0,20.0
KQ02,72.0,20.0
KQ03,73.0,20.0
KQ04,74.0,20.0
KQ05,75.0,20.0
KQ06,76.0,20.0
KQ07,77.0,20.0
KQ08,78.0,20.0
KQ09,79.0,20.0
KQ10,70.0,22.0
KQ11,71.0,22.0
KQ12,72.0,22.0
KQ13,73.0,22.0
KQ14,74.0,22.0
KQ15,75.0,22.0
KQ16,76.0,22.0
KQ17,77.0,22.0
KQ18,78.0,22.0
KQ19,79.0,22.0
KQ20,70.0,24.0
KQ21,71.0,24.0
KQ22,72.0,24.0
KQ23,73.0,24.0
KQ24,74.0,24.0
KQ25,75.0,24.0
KQ26,76.0,24.0
KQ27,77.0,24.0
KQ28,78.0,24.0
KQ29,79.0,24.0
KQ30,70.0,26.0
KQ31,71.0,26.0
KQ32,72.0,26.0
KQ33,73.0,26.0
KQ34,74.0,26.0
KQ35,75.0,26.0
KQ36,76.0,26.0
KQ37,77.0,26.0
KQ38,78.0,26.0
KQ39,79.0,26.0
KQ40,70.0,28.0
KQ41,71.0,28.0
KQ42,72.0,28.0
KQ43,73.0,28.0
KQ44,74.0,28.0
KQ45,75.0,28.0
KQ46,76.0,28.0
KQ47,77.0,28.0
KQ48,78.0,28.0
KQ49,79.0,28.0
KQ50,70.0,30.0
KQ51,71.0,30.0
KQ52,72.0,30.0
KQ53,73.0,30.0
KQ54,74.0,30.0
KQ55,75.0,30.0
KQ56,76.0,30.0
KQ57,77.0,30.0
KQ58,78.0,30.0
KQ59,79.0,30.0
KQ60,70.0,32.0
KQ61,71.0,32.0
KQ62,72.0,32.0
KQ63,73.0,32.0
KQ64,74.0,32.0
KQ65,75.0,32.0
KQ66,76.0,32.0
KQ67,77.0,32.0
KQ68,78.0,32.0
KQ69,79.0,32.0
KQ70,70.0,34.0
KQ71,71.0,34.0
KQ72,72.0,34.0
KQ73,73.0,34.0
KQ74,74.0,34.0
KQ75,75.0,34.0
KQ76,76.0,34.0
KQ77,77.0,34.0
KQ78,78.0,34.0
KQ79,79.0,34.0
KQ80,70.0,36.0
KQ81,71.0,36.0
KQ82,72.0,36.0
KQ83,73.0,36.0
KQ84,74.0,36.0
KQ85,75.0,36.0
KQ86,76.0,36.0
KQ87,77.0,36.0
KQ88,78.0,36.0
KQ89,79.0,36.0
KQ90,70.0,38.0
KQ91,71.0,38.0
KQ92,72.0,38.0
KQ93,73.0,38.0
KQ94,74.0,38.0
KQ95,75.0,38.0
KQ96,76.0,38.0
KQ97,77.0,38.0
KQ98,78.0,38.0
KQ99,79.0,38.0
KR00,80.0,20.0
KR01,81.0,20.0
KR02,82.0,20.0
KR03,83.0,20.0
KR04,84.0,20.0
KR05,85.0,20.0
KR06,86.0,20.0
KR07,87.0,20.0
KR08,88.0,20.0
KR09,89.0,20.0
KR10,80.0,22.0
KR11,81.0,22.0
KR12,82.0,22.0
KR13,83.0,22.0
KR14,84.0,22.0
KR15,85.0,22.0
KR16,86.0,22.0
KR17,87.0,22.0
KR18,88.0,22.0
KR19,89.0,22.0
KR20,80.0,24.0
KR21,81.0,24.0
KR22,82.0,24.0
KR23,83.0,24.0
KR24,84.0,24.0
KR25,85.0,24.0
KR26,86.0,24.0
KR27,87.0,24.0
KR28,88.0,24.0
KR29,89.0,24.0
KR30,80.0,26.0
KR31,81.0,26.0
KR32,82.0,26.0
KR33,83.0,26.0
KR34,84.0,26.0
KR35,85.0,26.0
KR36,86.0,26.0
KR37,87.0,26.0
KR38,88.0,26.0
KR39,89.0,26.0
KR40,80.0,28.0
KR41,81.0,28.0
KR42,82.0,28.0
KR43,83.0,28.0
KR44,84.0,28.0
KR45,85.0,28.0
KR46,86.0,28.0
KR47,87.0,28.0
KR48,88.0,28.0
KR49,89.0,28.0
KR50,80.0,30.0
KR51,81.0,30.0
KR52,82.0,30.0
KR53,83.0,30.0
KR54,84.0,30.0
KR55,85.0,30.0
KR56,86.0,30.0
KR57,87.0,30.0
KR58,88.0,30.0
KR59,89.0,30.0
KR60,80.0,32.0
KR61,81.0,32.0
KR62,82.0,32.0
KR63,83.0,32.0
KR64,84.0,32.0
KR65,85.0,32.0
KR66,86.0,32.0
KR67,87.0,32.0
KR68,88.0,32.0
KR69,89.0,32.0
KR70,80.0,34.0
KR71,81.0,34.0
KR72,82.0,34.0
KR73,83.0,34.0
KR74,84.0,34.0
KR75,85.0,34.0
KR76,86.0,34.0
KR77,87.0,34.0
KR78,88.0,34.0
KR79,89.0,34.0
KR80,80.0,36.0
KR81,81.0,36.0
KR82,82.0,36.0
KR83,83.0,36.0
KR84,84.0,36.0
KR85,85.0,36.0
KR86,86.0,36.0
KR87,87.0,36.0
KR88,88.0,36.0
KR89,89.0,36.0
KR90,80.0,38.0
KR91,81.0,38.0
KR92,82.0,38.0
KR93,83.0,38.0
KR94,84.0,38.0
KR95,85.0,38.0
KR96,86.0,38.0
KR97,87.0,38.0
KR98,88.0,38.0
KR99,89.0,38.0
LA00,-90.0,40.0
LA01,-89.0,40.0
LA02,-88.0,40.0
LA03,-87.0,40.0
LA04,-86.0,40.0
LA05,-85.0,40.0
LA06,-84.0,40.0
LA07,-83.0,40.0
LA08,-82.0,40.0
LA09,-81.0,40.0
LA10,-90.0,42.0
LA11,-89.0,42.0
LA12,-88.0,42.0
LA13,-87.0,42.0
LA14,-86.0,42.0
LA15,-85.0,42.0
LA16,-84.0,42.0
LA17,-83.0,42.0
LA18,-82.0,42.0
LA19,-81.0,42.0
LA20,-90.0,44.0
LA21,-89.0,44.0
LA22,-88.0,44.0
LA23,-87.0,44.0
LA24,-86.0,44.0
LA25,-85.0,44.0
LA26,-84.0,44.0
LA27,-83.0,44.0
LA28,-82.0,44.0
LA29,-81.0,44.0
LA30,-90.0,46.0
LA31,-89.0,46.0
LA32,-88.0,46.0
LA33,-87.0,46.0
LA34,-86.0,46.0
LA35,-85.0,46.0
LA36,-84.0,46.0
LA37,-83.0,46.0
LA38,-82.0,46.0
LA39,-81.0,46.0
LA40,-90.0,48.0
LA41,-89.0,48.0
LA42,-88.0,48.0
LA43,-87.0,48.0
LA44,-86.0,48.0
LA45,-85.0,48.0
LA46,-84.0,48.0
LA47,-83.0,48.0
LA48,-82.0,48.0
LA49,-81.0,48.0
LA50,-90.0,50.0
LA51,-89.0,50.0
LA52,-88.0,50.0
LA53,-87.0,50.0
LA54,-86.0,50.0
LA55,-85.0,50.0
LA56,-84.0,50.0
LA57,-83.0,50.0
LA58,-82.0,50.0
LA59,-81.0,50.0
LA60,-90.0,52.0
LA61,-89.0,52.0
LA62,-88.0,52.0
LA63,-87.0,52.0
LA64,-86.0,52.0
LA65,-85.0,52.0
LA66,-84.0,52.0
LA67,-83.0,52.0
LA68,-82.0,52.0
LA69,-81.0,52.0
LA70,-90.0,54.0
LA71,-89.0,54.0
LA72,-88.0,54.0
LA73,-87.0,54.0
LA74,-86.0,54.0
LA75,-85.0,54.0
LA76,-84.0,54.0
LA77,-83.0,54.0
LA78,-82.0,54.0
LA79,-81.0,54.0
LA80,-90.0,56.0
LA81,-89.0,56.0
LA82,-88.0,56.0
LA83,-87.0,56.0
LA84,-86.0,56.0
LA85,-85.0,56.0
LA86,-84.0,56.0
LA87,-83.0,56.0
LA88,-82.0,56.0
LA89,-81.0,56.0
LA90,-90.0,58.0
LA91,-89.0,58.0
LA92,-88.0,58.0
LA93,-87.0,58.0
LA94,-86.0,58.0
LA95,-85.0,58.0
LA96,-84.0,58.0
LA97,-83.0,58.0
LA98,-82.0,58.0
LA99,-81.0,58.0
LB00,-80.0,40.0
LB01,-79.0,40.0
LB02,-78.0,40.0
LB03,-77.0,40.0
LB04,-76.0,40.0
LB05,-75.0,40.0
LB06,-74.0,40.0
LB07,-73.0,40.0
LB08,-72.0,40.0
LB09,-71.0,40.0
LB10,-80.0,42.0
LB11,-79.0,42.0
LB12,-78.0,42.0
LB13,-77.0,42.0
LB14,-76.0,42.0
LB15,-75.0,42.0
LB16,-74.0,42.0
LB17,-73.0,42.0
LB18,-72.0,42.0
LB19,-71.0,42.0
LB20,-80.0,44.0
LB21,-79.0,44.0
LB22,-78.0,44.0
LB23,-77.0,44.0
LB24,-76.0,44.0
LB25,-75.0,44.0
LB26,-74.0,44.0
LB27,-73.0,44.0
LB28,-72.0,44.0
LB29,-71.0,44.0
LB30,-80.0,46.0
LB31,-79.0,46.0
LB32,-78.0,46.0
LB33,-77.0,46.0
LB34,-76.0,46.0
LB35,-75.0,46.0
LB36,-74.0,46.0
LB37,-73.0,46.0
LB38,-72.0,46.0
LB39,-71.0,46.0
LB40,-80.0,48.0
LB41,-79.0,48.0
LB42,-78.0,48.0
LB43,-77.0,48.0
LB44,-76.0,48.0
LB45,-75.0,48.0
LB46,-74.0,48.0
LB47,-73.0,48.0
LB48,-72.0,48.0
LB49,-71.0,48.0
LB50,-80.0,50.0
LB51,-79.0,50.0
LB52,-78.0,50.0
LB53,-77.0,50.0
LB54,-76.0,50.0
LB55,-75.0,50.0
LB56,-74.0,50.0
LB57,-73.0,50.0
LB58,-72.0,50.0
LB59,-71.0,50.0
LB60,-80.0,52.0
LB61,-79.0,52.0
LB62,-78.0,52.0
LB63,-77.0,52.0
LB64,-76.0,52.0
LB65,-75.0,52.0
LB66,-74.0,52.0
LB67,-73.0,52.0
LB68,-72.0,52.0
LB69,-71.0,52.0
LB70,-80.0,54.0
LB71,-79.0,54.0
LB72,-78.0,54.0
LB73,-77.0,54.0
LB74,-76.0,54.0
LB75,-75.0,54.0
LB76,-74.0,54.0
LB77,-73.0,54.0
LB78,-72.0,54.0
LB79,-71.0,54.0
LB80,-80.0,56.0
LB81,-79.0,56.0
LB82,-78.0,56.0
LB83,-77.0,56.0
LB84,-76.0,56.0
LB85,-75.0,56.0
LB86,-74.0,56.0
LB87,-73.0,56.0
LB88,-72.0,56.0
LB89,-71.0,56.0
LB90,-80.0,58.0
LB91,-79.0,58.0
LB92,-78.0,58.0
LB93,-77.0,58.0
LB94,-76.0,58.0
LB95,-75.0,58.0
LB96,-74.0,58.0
LB97,-73.0,58.0
LB98,-72.0,58.0
LB99,-71.0,58.0
LC00,-70.0,40.0
LC01,-69.0,40.0
LC02,-68.0,40.0
LC03,-67.0,40.0
LC04,-66.0,40.0
LC05,-65.0,40.0
LC06,-64.0,40.0
LC07,-63.0,40.0
LC08,-62.0,40.0
LC09,-61.0,40.0
LC10,-70.0,42.0
LC11,-69.0,42.0
LC12,-68.0,42.0
LC13,-67.0,42.0
LC14,-66.0,42.0
LC15,-65.0,42.0
LC16,-64.0,42.0
LC17,-63.0,42.0
LC18,-62.0,42.0
LC19,-61.0,42.0
LC20,-70.0,44.0
LC21,-69.0,44.0
LC22,-68.0,44.0
LC23,-67.0,44.0
LC24,-66.0,44.0
LC25,-65.0,44.0
LC26,-64.0,44.0
LC27,-63.0,44.0
LC28,-62.0,44.0
LC29,-61.0,44.0
LC30,-70.0,46.0
LC31,-69.0,46.0
LC32,-68.0,46.0
LC33,-67.0,46.0
LC34,-66.0,46.0
LC35,-65.0,46.0
LC36,-64.0,46.0
LC37,-63.0,46.0
LC38,-62.0,46.0
LC39,-61.0,46.0
LC40,-70.0,48.0
LC41,-69.0,48.0
LC42,-68.0,48.0
LC43,-67.0,48.0
LC44,-66.0,48.0
LC45,-65.0,48.0
LC46,-64.0,48.0
LC47,-63.0,48.0
LC48,-62.0,48.0
LC49,-61.0,48.0
LC50,-70.0,50.0
LC51,-69.0,50.0
LC52,-68.0,50.0
LC53,-67.0,50.0
LC54,-66.0,50.0
LC55,-65.0,50.0
LC56,-64.0,50.0
LC57,-63.0,50.0
LC58,-62.0,50.0
LC59,-61.0,50.0
LC60,-70.0,52.0
LC61,-69.0,52.0
LC62,-68.0,52.0
LC63,-67.0,52.0
LC64,-66.0,52.0
LC65,-65.0,52.0
LC66,-64.0,52.0
LC67,-63.0,52.0
LC68,-62.0,52.0
LC69,-61.0,52.0
LC70,-70.0,54.0
LC71,-69.0,54.0
LC72,-68.0,54.0
LC73,-67.0,54.0
LC74,-66.0,54.0
LC75,-65.0,54.0
LC76,-64.0,54.0
LC77,-63.0,54.0
LC78,-62.0,54.0
LC79,-61.0,54.0
LC80,-70.0,56.0
LC81,-69.0,56.0
LC82,-68.0,56.0
LC83,-67.0,56.0
LC84,-66.0,56.0
LC85,-65.0,56.0
LC86,-64.0,56.0
LC87,-63.0,56.0
LC88,-62.0,56.0
LC89,-61.0,56.0
LC90,-70.0,58.0
LC91,-69.0,58.0
LC92,-68.0,58.0
LC93,-67.0,58.0
LC94,-66.0,58.0
LC95,-65.0,58.0
LC96,-64.0,58.0
LC97,-63.0,58.0
LC98,-62.0,58.0
LC99,-61.0,58.0
LD00,-60.0,40.0
LD01,-59.0,40.0
LD02,-58.0,40.0
LD03,-57.0,40.0
LD04,-56.0,40.0
LD05,-55.0,40.0
LD06,-54.0,40.0
LD07,-53.0,40.0
LD08,-52.0,40.0
LD09,-51.0,40.0
LD10,-60.0,42.0
LD11,-59.0,42.0
LD12,-58.0,42.0
LD13,-57.0,42.0
LD14,-56.0,42.0
LD15,-55.0,42.0
LD16,-54.0,42.0
LD17,-53.0,42.0
LD18,-52.0,42.0
LD19,-51.0,42.0
LD20,-60.0,44.0
LD21,-59.0,44.0
LD22,-58.0,44.0
LD23,-57.0,44.0
LD24,-56.0,44.0
LD25,-55.0,44.0
LD26,-54.0,44.0
LD27,-53.0,44.0
LD28,-52.0,44.0
LD29,-51.0,44.0
LD30,-60.0,46.0
LD31,-59.0,46.0
LD32,-58.0,46.0
LD33,-57.0,46.0
LD34,-56.0,46.0
LD35,-55.0,46.0
LD36,-54.0,46.0
LD37,-53.0,46.0
LD38,-52.0,46.0
LD39,-51.0,46.0
LD40,-60.0,48.0
LD41,-59.0,48.0
LD42,-58.0,48.0
LD43,-57.0,48.0
LD44,-56.0,48.0
LD45,-55.0,48.0
LD46,-54.0,48.0
LD47,-53.0,48.0
LD48,-52.0,48.0
LD49,-51.0,48.0
LD50,-60.0,50.0
LD51,-59.0,50.0
LD52,-58.0,50.0
LD53,-57.0,50.0
LD54,-56.0,50.0
LD55,-55.0,50.0
LD56,-54.0,50.0
LD57,-53.0,50.0
LD58,-52.0,50.0
LD59,-51.0,50.0
LD60,-60.0,52.0
LD61,-59.0,52.0
LD62,-58.0,52.0
LD63,-57.0,52.0
LD64,-56.0,52.0
LD65,-55.0,52.0
LD66,-54.0,52.0
LD67,-53.0,52.0
LD68,-52.0,52.0
LD69,-51.0,52.0
LD70,-60.0,54.0
LD71,-59.0,54.0
LD72,-58.0,54.0
LD73,-57.0,54.0
LD74,-56.0,54.0
LD75,-55.0,54.0
LD76,-54.0,54.0
LD77,-53.0,54.0
LD78,-52.0,54.0
LD79,-51.0,54.0
LD80,-60.0,56.0
LD81,-59.0,56.0
LD82,-58.0,56.0
LD83,-57.0,56.0
LD84,-56.0,56.0
LD85,-55.0,56.0
LD86,-54.0,56.0
LD87,-53.0,56.0
LD88,-52.0,56.0
LD89,-51.0,56.0
LD90,-60.0,58.0
LD91,-59.0,58.0
LD92,-58.0,58.0
LD93,-57.0,58.0
LD94,-56.0,58.0
LD95,-55.0,58.0
LD96,-54.0,58.0
LD97,-53.0,58.0
LD98,-52.0,58.0
LD99,-51.0,58.0
LE00,-50.0,40.0
LE01,-49.0,40.0
LE02,-48.0,40.0
LE03,-47.0,40.0
LE04,-46.0,40.0
LE05,-45.0,40.0
LE06,-44.0,40.0
LE07,-43.0,40.0
LE08,-42.0,40.0
LE09,-41.0,40.0
LE10,-50.0,42.0
LE11,-49.0,42.0
LE12,-48.0,42.0
LE13,-47.0,42.0
LE14,-46.0,42.0
LE15,-45.0,42.0
LE16,-44.0,42.0
LE17,-43.0,42.0
LE18,-42.0,42.0
LE19,-41.0,42.0
LE20,-50.0,44.0
LE21,-49.0,44.0
LE22,-48.0,44.0
LE23,-47.0,44.0
LE24,-46.0,44.0
LE25,-45.0,44.0
LE26,-44.0,44.0
LE27,-43.0,44.0
LE28,-42.0,44.0
LE29,-41.0,44.0
LE30,-50.0,46.0
LE31,-49.0,46.0
LE32,-48.0,46.0
LE33,-47.0,46.0
LE34,-46.0,46.0
LE35,-45.0,46.0
LE36,-44.0,46.0
LE37,-43.0,46.0
LE38,-42.0,46.0
LE39,-41.0,46.0
LE40,-50.0,48.0
LE41,-49.0,48.0
LE42,-48.0,48.0
LE43,-47.0,48.0
LE44,-46.0,48.0
LE45,-45.0,48.0
LE46,-44.0,48.0
LE47,-43.0,48.0
LE48,-42.0,48.0
LE49,-41.0,48.0
LE50,-50.0,50.0
LE51,-49.0,50.0
LE52,-48.0,50.0
LE53,-47.0,50.0
LE54,-46.0,50.0
LE55,-45.0,50.0
LE56,-44.0,50.0
LE57,-43.0,50.0
LE58,-42.0,50.0
LE59,-41.0,50.0
LE60,-50.0,52.0
LE61,-49.0,52.0
LE62,-48.0,52.0
LE63,-47.0,52.0
LE64,-46.0,52.0
LE65,-45.0,52.0
LE66,-44.0,52.0
LE67,-43.0,52.0
LE68,-42.0,52.0
LE69,-41.0,52.0
LE70,-50.0,54.0
LE71,-49.0,54.0
LE72,-48.0,54.0
LE73,-47.0,54.0
LE74,-46.0,54.0
LE75,-45.0,54.0
LE76,-44.0,54.0
LE77,-43.0,54.0
LE78,-42.0,54.0
LE79,-41.0,54.0
LE80,-50.0,56.0
LE81,-49.0,56.0
LE82,-48.0,56.0
LE83,-47.0,56.0
LE84,-46.0,56.0
LE85,-45.0,56.0
LE86,-44.0,56.0
LE87,-43.0,56.0
LE88,-42.0,56.0
LE89,-41.0,56.0
LE90,-50.0,58.0
LE91,-49.0,58.0
LE92,-48.0,58.0
LE93,-47.0,58.0
LE94,-46.0,58.0
LE95,-45.0,58.0
LE96,-44.0,58.0
LE97,-43.0,58.0
LE98,-42.0,58.0
LE99,-41.0,58.0
LF00,-40.0,40.0
LF01,-39.0,40.0
LF02,-38.0,40.0
LF03,-37.0,40.0
LF04,-36.0,40.0
LF05,-35.0,40.0
LF06,-34.0,40.0
LF07,-33.0,40.0
LF08,-32.0,40.0
LF09,-31.0,40.0
LF10,-40.0,42.0
LF11,-39.0,42.0
LF12,-38.0,42.0
LF13,-37.0,42.0
LF14,-36.0,42.0
LF15,-35.0,42.0
LF16,-34.0,42.0
LF17,-33.0,42.0
LF18,-32.0,42.0
LF19,-31.0,42.0
LF20,-40.0,44.0
LF21,-39.0,44.0
LF22,-38.0,44.0
LF23,-37.0,44.0
LF24,-36.0,44.0
LF25,-35.0,44.0
LF26,-34.0,44.0
LF27,-33.0,44.0
LF28,-32.0,44.0
LF29,-31.0,44.0
LF30,-40.0,46.0
LF31,-39.0,46.0
LF32,-38.0,46.0
LF33,-37.0,46.0
LF34,-36.0,46.0
LF35,-35.0,46.0
LF36,-34.0,46.0
LF37,-33.0,46.0
LF38,-32.0,46.0
LF39,-31.0,46.0
LF40,-40.0,48.0
LF41,-39.0,48.0
LF42,-38.0,48.0
LF43,-37.0,48.0
LF44,-36.0,48.0
LF45,-35.0,48.0
LF46,-34.0,48.0
LF47,-33.0,48.0
LF48,-32.0,48.0
LF49,-31.0,48.0
LF50,-40.0,50.0
LF51,-39.0,50.0
LF52,-38.0,50.0
LF53,-37.0,50.0
LF54,-36.0,50.0
LF55,-35.0,50.0
LF56,-34.0,50.0
LF57,-33.0,50.0
LF58,-32.0,50.0
LF59,-31.0,50.0
LF60,-40.0,52.0
LF61,-39.0,52.0
LF62,-38.0,52.0
LF63,-37.0,52.0
LF64,-36.0,52.0
LF65,-35.0,52.0
LF66,-34.0,52.0
LF67,-33.0,52.0
LF68,-32.0,52.0
LF69,-31.0,52.0
LF70,-40.0,54.0
LF71,-39.0,54.0
LF72,-38.0,54.0
LF73,-37.0,54.0
LF74,-36.0,54.0
LF75,-35.0,54.0
LF76,-34.0,54.0
LF77,-33.0,54.0
LF78,-32.0,54.0
LF79,-31.0,54.0
LF80,-40.0,56.0
LF81,-39.0,56.0
LF82,-38.0,56.0
LF83,-37.0,56.0
LF84,-36.0,56.0
LF85,-35.0,56.0
LF86,-34.0,56.0
LF87,-33.0,56.0
LF88,-32.0,56.0
LF89,-31.0,56.0
LF90,-40.0,58.0
LF91,-39.0,58.0
LF92,-38.0,58.0
LF93,-37.0,58.0
LF94,-36.0,58.0
LF95,-35.0,58.0
LF96,-34.0,58.0
LF97,-33.0,58.0
LF98,-32.0,58.0
LF99,-31.0,58.0
LG00,-30.0,40.0
LG01,-29.0,40.0
LG02,-28.0,40.0
LG03,-27.0,40.0
LG04,-26.0,40.0
LG05,-25.0,40.0
LG06,-24.0,40.0
LG07,-23.0,40.0
LG08,-22.0,40.0
LG09,-21.0,40.0
LG10,-30.0,42.0
LG11,-29.0,42.0
LG12,-28.0,42.0
LG13,-27.0,42.0
LG14,-26.0,42.0
LG15,-25.0,42.0
LG16,-24.0,42.0
LG17,-23.0,42.0
LG18,-22.0,42.0
LG19,-21.0,42.0
LG20,-30.0,44.0
LG21,-29.0,44.0
LG22,-28.0,44.0
LG23,-27.0,44.0
LG24,-26.0,44.0
LG25,-25.0,44.0
LG26,-24.0,44.0
LG27,-23.0,44.0
LG28,-22.0,44.0
LG29,-21.0,44.0
LG30,-30.0,46.0
LG31,-29.0,46.0
LG32,-28.0,46.0
LG33,-27.0,46.0
LG34,-26.0,46.0
LG35,-25.0,46.0
LG36,-24.0,46.0
LG37,-23.0,46.0
LG38,-22.0,46.0
LG39,-21.0,46.0
LG40,-30.0,48.0
LG41,-29.0,48.0
LG42,-28.0,48.0
LG43,-27.0,48.0
LG44,-26.0,48.0
LG45,-25.0,48.0
LG46,-24.0,48.0
LG47,-23.0,48.0
LG48,-22.0,48.0
LG49,-21.0,48.0
LG50,-30.0,50.0
LG51,-29.0,50.0
LG52,-28.0,50.0
LG53,-27.0,50.0
LG54,-26.0,50.0
LG55,-25.0,50.0
LG56,-24.0,50.0
LG57,-23.0,50.0
LG58,-22.0,50.0
LG59,-21.0,50.0
LG60,-30.0,52.0
LG61,-29.0,52.0
LG62,-28.0,52.0
LG63,-27.0,52.0
LG64,-26.0,52.0
LG65,-25.0,52.0
LG66,-24.0,52.0
LG67,-23.0,52.0
LG68,-22.0,52.0
LG69,-21.0,52.0
LG70,-30.0,54.0
LG71,-29.0,54.0
LG72,-28.0,54.0
LG73,-27.0,54.0
LG74,-26.0,54.0
LG75,-25.0,54.0
LG76,-24.0,54.0
LG77,-23.0,54.0
LG78,-22.0,54.0
LG79,-21.0,54.0
LG80,-30.0,56.0
LG81,-29.0,56.0
LG82,-28.0,56.0
LG83,-27.0,56.0
LG84,-26.0,56.0
LG85,-25.0,56.0
LG86,-24.0,56.0
LG87,-23.0,56.0
LG88,-22.0,56.0
LG89,-21.0,56.0
LG90,-30.0,58.0
LG91,-29.0,58.0
LG92,-28.0,58.0
LG93,-27.0,58.0
LG94,-26.0,58.0
LG95,-25.0,58.0
LG96,-24.0,58.0
LG97,-23.0,58.0
LG98,-22.0,58.0
LG99,-21.0,58.0
LH00,-20.0,40.0
LH01,-19.0,40.0
LH02,-18.0,40.0
LH03,-17.0,40.0
LH04,-16.0,40.0
LH05,-15.0,40.0
LH06,-14.0,40.0
LH07,-13.0,40.0
LH08,-12.0,40.0
LH09,-11.0,40.0
LH10,-20.0,42.0
LH11,-19.0,42.0
LH12,-18.0,42.0
LH13,-17.0,42.0
LH14,-16.0,42.0
LH15,-15.0,42.0
LH16,-14.0,42.0
LH17,-13.0,42.0
LH18,-12.0,42.0
LH19,-11.0,42.0
LH20,-20.0,44.0
LH21,-19.0,44.0
LH22,-18.0,44.0
LH23,-17.0,44.0
LH24,-16.0,44.0
LH25,-15.0,44.0
LH26,-14.0,44.0
LH27,-13.0,44.0
LH28,-12.0,44.0
LH29,-11.0,44.0
LH30,-20.0,46.0
LH31,-19.0,46.0
LH32,-18.0,46.0
LH33,-17.0,46.0
LH34,-16.0,46.0
LH35,-15.0,46.0
LH36,-14.0,46.0
LH37,-13.0,46.0
LH38,-12.0,46.0
LH39,-11.0,46.0
LH40,-20.0,48.0
LH41,-19.0,48.0
LH42,-18.0,48.0
LH43,-17.0,48.0
LH44,-16.0,48.0
LH45,-15.0,48.0
LH46,-14.0,48.0
LH47,-13.0,48.0
LH48,-12.0,48.0
LH49,-11.0,48.0
LH50,-20.0,50.0
LH51,-19.0,50.0
LH52,-18.0,50.0
LH53,-17.0,50.0
LH54,-16.0,50.0
LH55,-15.0,50.0
